col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,movie_title_word_nums,movie_title_avg_length,plot_keywords_word_nums,plot_keywords_avg_length,Game-Show,Documentary,Sport,History,Short,Crime,Mystery,Action,Reality-TV,Drama,Comedy,Musical,Film-Noir,Thriller,Adventure,War,News,Animation,Western,Romance,Family,Sci-Fi,Music,Horror,Biography,Fantasy,color_ Black and White,color_Color,color_Other,language_English,language_French,language_Other,country_Australia,country_Canada,country_China,country_France,country_Germany,country_India,country_Italy,country_Other,country_Spain,country_UK,country_USA,content_rating_G,content_rating_Not Rated,content_rating_Other,content_rating_PG,content_rating_PG-13,content_rating_R,aspect_ratio_1.33,aspect_ratio_1.37,aspect_ratio_1.78,aspect_ratio_1.85,aspect_ratio_2.35,aspect_ratio_Other
0,0,1,0,1,0,2,1,14.300435404357483,18.948523468825623,6.574415723115916,-4.018962692841126,4.768831339272197,246.83023976782943,28.80706765241079,6.389920879125827,-7.132390528472842,7.816743282780086,139.06181509814337,9.32236463643137e+152,4.358042870834612,-8.998690238042157,3,3.0,5,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,2,1,0,0,0,0,2,12.449548004879507,18.447421599299297,-5.681413432040323,1.243974339914851,4.807873587498058,551.9674275471093,9.737762480423154,7.017258872359261,1.706221151290833,2.1105136270523253,369.92901431641224,1.0972086214296199e+153,5.050966904879918,5.682285683218966,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,0,3.457124967104427,18.82423336731868,4.957065355271676,14.013594228956915,10.064140550371256,141.81144141580467,11.97753776492693,19.924895097314025,1.9122483866250761,3.8707451038732716,165.25815603966018,1.0972086214296199e+153,11.268023347210052,7.446704537917577,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2,1,0,0,0,0,2,0,17.23669820035696,18.573693422688336,3.0286298493099286,11.557640137476485,9.375687461767674,528.5821785142687,28.95155542865026,16.54557574282457,-7.132390528472842,9.889416432135413,162.87744327398224,9.767181596226106e+152,10.131606842874104,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,1,1,2,0,14.62031881493194,19.92066506450989,9.23455291073696,10.564755499986022,11.168698731653652,200.34838685746658,26.94466158506966,16.69659592880561,0.0,6.498046194566504,369.92901431641224,9.542236876024174e+152,10.98573623168434,10.184872867533347,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,2,0,1,0,1,0,10.59922297565167,22.95621742373127,9.850335748946065,8.379797412278984,17.73220203959285,551.9674275471093,32.8268409530893,24.57144362394414,-7.132390528472842,9.20714351376309,162.87744327398224,2.420790966298562e+152,10.235653968610293,9.346304277579712,4,4.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0,1,1,1,14.240981541812197,19.560588618633137,-5.681413432040323,11.184124726964548,10.157832330605572,551.9674275471093,43.526532953743946,16.613487475068,-7.132390528472842,13.005080529053842,162.87744327398224,3.3036968257485984e+152,11.120110493151296,10.905827643423859,13,13.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2,0,1,0,0,0,2,0,10.151979927035642,22.201156743261397,2.9185574682527617,6.946858338228553,7.624351987820222,298.7967868063514,22.10254738439594,11.930396094543617,-7.132390528472842,7.3529257275346875,162.87744327398224,8.103550822163713e+152,7.922511865546675,6.745089485187486,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0,0,0,2,0,0,1,23.021401235319058,19.317599953343287,7.419479684644115,9.537056599479714,12.94296431921589,377.428732386474,32.13267920855523,17.821288318236853,-7.132390528472842,9.59121382587933,162.87744327398224,1.0232748645786954e+153,10.493638120714838,11.580756979305596,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,1,0,1,2,0,8.842917435016819,19.681192656367845,6.017945476537851,10.025467538291121,9.940234969978555,551.9674275471093,25.649439900388003,15.312317724804592,1.4577109125009917,6.922386040085,162.87744327398224,4.0923127050515523e+152,9.826337754089863,6.673488719899783,7,7.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,2,7.151985228595317,21.19911242736256,2.5319977928627826,11.2216537477417,10.53072988319012,249.06175984754006,16.376244992710646,16.998927988851158,0.0,6.582936307384853,162.87744327398224,7.733057715039454e+152,9.996528538492209,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,1,0,2,1,0,0,9.2120802284291,21.19911242736256,-5.681413432040323,9.85766924486052,9.773578165023174,171.03545199180047,16.115763621341184,15.330998494120553,-7.132390528472842,4.906404586256053,177.87688329063113,9.997313208433525e+152,10.569469487996258,7.389674090017612,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,2,1,1,1.3256846036756817,25.989924078094656,-5.681413432040323,6.710995773205778,6.935631909242829,551.9674275471093,11.1670286092719,10.554010868562703,0.7107036220284579,2.1105136270523253,527.952079932136,1.0972086214296199e+153,6.308455616375405,4.622080069751971,1,1.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,1,0,0,0,0,0,12.146045001075226,18.948523468825623,8.303102520256354,15.388626091725753,19.329763164319157,157.7632485535791,22.93236864452516,31.46679447733197,0.0,5.444876105813357,155.09376089813608,9.997313208433525e+152,22.852834034632398,-8.998690238042157,5,5.0,3,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,1,1,1,2,0,0,0,4.045847114760159,19.317599953343287,-5.681413432040323,13.235016559695747,18.340402078197503,551.9674275471093,14.041415134368407,26.423367707130367,-7.132390528472842,3.6847191429515473,162.87744327398224,6.562305901336497e+152,11.144412283322401,5.932214471326985,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0,1,0,0,1,1,7.567260763625995,21.08544238876808,4.14209899703073,-4.018962692841126,-5.6065751674439195,147.2979259866961,14.704317552933864,-4.559289187565767,-7.132390528472842,4.548867036916243,162.87744327398224,8.295256162806336e+152,-4.945621907085026,6.252225098332072,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,0,2,1,1,5.871961764676681,21.760346512490646,5.274465536925232,12.755682814630628,19.329763164319157,551.9674275471093,26.242668444341636,27.75932223040323,1.1431511139442427,7.331855316457821,162.87744327398224,3.6338923695813042e+152,12.230803084253326,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,2,0,1,5.983967000578743,18.573693422688336,7.2703784671228995,8.379797412278984,12.94296431921589,551.9674275471093,14.721921483213059,18.093553535746192,-7.132390528472842,4.548867036916243,369.92901431641224,2.4795741795278265e+152,10.124988842599748,5.423286177283703,3,3.0,5,5.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,3,0,0,1,0,0,8.241462957930047,21.649027832666373,3.228209597656655,13.307953918719443,10.132931182936186,551.9674275471093,19.57350100112456,17.455091312643802,-7.132390528472842,7.201986356768746,162.87744327398224,9.107452934626927e+152,11.43203987675049,6.299451375422507,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,2,1,0,12.449548004879507,18.573693422688336,2.5319977928627826,9.481048789393041,9.394746083409167,551.9674275471093,3.19259973290986,14.857668519178919,-7.132390528472842,9.571021467772137,369.92901431641224,1.1229958642644076e+153,9.0123162123224,2.126594199077758,5,5.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,0,1,0,1,0,1,3.457124967104427,18.948523468825623,1.514922054301728,7.751608078029093,9.227993495400378,551.9674275471093,12.044872273018765,13.924279452265601,-7.132390528472842,3.1254412595310845,162.87744327398224,1.0473607417455784e+153,7.012343871006902,6.790499116846636,2,2.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,3,2,0,0,1.7603933114095998,21.425010466958444,3.711924484592911,14.673196001283657,10.512174444781262,551.9674275471093,11.73769575795656,19.987355004511326,2.816602481276252,2.5166007710568468,162.87744327398224,1.0232748645786954e+153,11.734125910943346,6.796557091076941,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,2,0,0,13.906362816689223,17.80557504735651,10.08821913523944,5.3470382749850955,9.483378786647265,320.4541349458964,37.74217690793269,12.358326205786922,0.0,12.455206799793377,194.64035974300623,7.379157985585088e+152,4.9099859191111115,-8.998690238042157,3,3.0,5,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,0,1,2,0,0,0,11.499367242760025,19.317599953343287,5.739541793468447,12.93221541487868,10.319261933907555,102.02576693070615,26.50911673762228,17.540991097513327,0.0,9.670769319051173,115.31093761229104,8.103550822163713e+152,10.511296200863507,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2,0,0,0,1,0,2,0,3.6650869824232135,18.948523468825623,3.228209597656655,8.52722909273,10.91268041290992,551.9674275471093,12.34220662993279,16.035237028971125,1.1431511139442427,2.688956126537668,167.54814835979485,1.0473607417455784e+153,10.446071693461574,6.1620425018810625,3,3.0,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,2,2,0.0,21.537251150539216,-5.681413432040323,3.1650629995786472,6.0265134021588755,551.9674275471093,4.441040046950448,8.056658714533548,-7.132390528472842,0.0,161.6503240323451,1.0473607417455784e+153,5.140107993682309,4.494434120750416,8,8.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,3,1,0,0,1,0,9.616222322800454,20.85662747459269,4.530885293914626,11.966920057744856,11.051287608692471,375.75053933516153,19.04704540159433,17.01971240298413,0.0,5.956127088746522,369.92901431641224,9.107452934626927e+152,10.124988842599748,-8.998690238042157,4,4.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,2,0,2,0,1,0,0,9.88969751239353,18.699293630694505,6.017945476537851,6.946858338228553,9.940234969978555,551.9674275471093,25.76415738194889,13.765298520540647,-7.132390528472842,7.018787563975946,160.3970608152783,3.996316996558803e+152,6.117041309688432,7.179787651310384,7,7.0,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,2,13.844073728972312,24.3081961395766,6.8987995233570665,15.25044251319133,11.168698731653652,508.8016967716697,27.55253277249925,19.608932720864438,0.0,11.425720896567663,160.3970608152783,7.916183360314539e+152,12.335363807606626,7.388456265741684,3,3.0,5,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,0,1,1,1,0,15.17371210928739,20.74146902208752,5.571647252614945,12.264438192454927,10.089692621914692,89.13426048395722,30.76720150646738,17.42730019558966,-7.132390528472842,8.923011428448552,167.54814835979485,9.767181596226106e+152,10.415981727618083,10.835319173706617,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,2,1,0,0,9.72703216881552,19.92066506450989,1.1783969126109828,11.772318303687841,8.761117347539567,218.42371558451563,20.996806512627803,16.821673458845073,1.1431511139442427,7.594225612666586,160.3970608152783,7.554079904982775e+152,9.760031274111038,6.3178163976752595,2,2.0,5,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,1,2,0,0,0,1,11.910125677390141,18.447421599299297,5.936342888596256,5.3470382749850955,10.248336057912992,179.5004750749355,23.96492212387401,13.036524105706892,-7.132390528472842,7.201986356768746,160.3970608152783,8.491397570324431e+152,5.308213128678824,7.284072147028164,4,4.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,2,0,0,0,2,14.330008874377938,20.625800588971604,3.970770944367284,7.1668132750250955,10.100568514646435,273.90488216694746,27.212910307975815,13.29216527193179,0.7107036220284579,8.278326577579515,139.06181509814337,1.0473607417455784e+153,6.510123492637481,10.760629486449977,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2,0,1,0,0,0,2,9.671870759587417,20.157880526944833,5.997853549518115,12.70146651692913,10.877599256594001,137.1201344358808,16.283910618229967,17.922065488417452,-7.132390528472842,5.572709498840314,139.06181509814337,8.491397570324431e+152,12.090116290743264,6.086695128141305,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,2,0,1,0,1,8.09867398741644,23.062464520949693,10.93438282053188,11.158929271361346,8.570359490524764,551.9674275471093,24.388627855598326,15.124078945504575,2.504080776256127,7.798840192856935,158.9798057814963,1.7701560545028705e+152,9.405118722611384,-8.998690238042157,6,6.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0,0,2,0,1,1,10.927666038230186,22.201156743261397,7.110399426746781,12.755682814630628,10.80885852825587,551.9674275471093,27.81605378713739,17.111280009734912,1.706221151290833,8.089236976566568,159.11630243607405,2.5397535958573187e+152,10.666031223216603,-8.998690238042157,4,4.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,0,0,1,8.380696213960558,20.509614980232534,10.098376195696883,7.691338825525288,8.30491921404544,551.9674275471093,22.4405936953265,13.817698529976505,0.0,6.897742418880677,157.8065843049779,2.3072870452536956e+152,8.73201517257342,7.068580776946617,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,2,0,2,0,0,0,1,4.389230100783283,20.392904828343685,2.800156280562534,13.942915529975041,10.147188958418692,235.23337458881818,16.05635260654612,19.519732932832248,-7.132390528472842,4.041313566769533,369.92901431641224,1.0473607417455784e+153,11.291283642320424,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,0,1,0,0,1,1,4.549514189617302,18.19281691645567,2.800156280562534,10.817652827746477,9.497096696308914,303.5226223023121,11.027959231817839,17.015939735624823,-7.132390528472842,3.250914385731843,167.54814835979485,7.554079904982775e+152,10.557918162876682,3.917353525629042,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,3,0,0,0,2.127359624629775,20.74146902208752,2.3777361996193576,12.459317786988981,10.3589646721848,237.5460720143177,11.090473614830543,18.543562180643516,1.706221151290833,3.4797406371231787,369.92901431641224,9.767181596226106e+152,11.272688234188244,6.834213441215836,1,1.0,5,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,0,0,1,2,11.284909588774042,19.560588618633137,-5.681413432040323,-4.018962692841126,7.868034806506899,183.03074120320167,21.511596787231642,9.381931588923953,-7.132390528472842,6.225439749865533,149.2399479428445,9.107452934626927e+152,1.5546418680700858,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,1,0,0,1,1,0,7.237771214307424,19.19519664317578,-5.681413432040323,0.749247089040935,8.622706464814627,551.9674275471093,16.140980679871774,10.807037632250642,1.1431511139442427,3.779857006266706,257.55007285296887,1.0720011664067163e+153,5.501914055604533,7.250323655008049,4,4.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,1,0,1,0,0,0,1,8.09867398741644,18.948523468825623,3.711924484592911,4.855876565575224,5.191094833370332,104.14180629519329,18.38727564876869,8.0206399925856,-7.132390528472842,4.199012309220263,155.09376089813608,8.89739224429296e+152,4.539475904471171,-8.998690238042157,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,1,1,0,1,0,0,12.848242268001368,21.649027832666373,-5.681413432040323,11.739078621041012,18.048352075755126,551.9674275471093,32.50951378206859,25.35649700270581,0.7107036220284579,10.006968580903848,157.8065843049779,4.190563926706822e+152,10.626617176710049,9.56566765297801,2,2.0,5,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,1,1,0,1,0,0,1.7603933114095998,24.912179424574767,-5.681413432040323,5.97908907659218,9.166410116886043,98.50933992214247,9.07696003266063,12.353052499226775,1.4577109125009917,1.5723554062306713,431.6025857078873,8.692075404612098e+152,6.762898015818663,2.249914893252259,4,4.0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,2,0,0,2,0,6.793336989548362,22.742533280074767,-5.681413432040323,4.348258884167587,11.076684302989655,61.51942896977276,18.11293238268197,15.965785708532318,-7.132390528472842,4.415623455225776,157.8065843049779,3.721361751214256e+152,11.721883309614247,5.981986931812543,2,2.0,5,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,2,1,1,5.392691723383243,21.425010466958444,11.021830760054765,8.692150623831388,12.94296431921589,29.698959016929827,14.443284024418364,17.667239903119516,0.7107036220284579,5.215332529024763,159.11630243607405,8.295256162806336e+152,7.922511865546675,4.333138213967001,4,4.0,5,5.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,1,1,1,0,0,0,0,9.2120802284291,20.039550725644368,1.514922054301728,8.379797412278984,9.197390128533199,551.9674275471093,17.015611388841172,13.953230005938977,-7.132390528472842,5.215332529024763,369.92901431641224,1.1229958642644076e+153,8.964196253887277,8.256771067517375,2,2.0,5,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,1,2,13.654370741367963,21.08544238876808,7.450162025665168,11.870633516900934,9.947912605205868,423.71039251498024,28.4023454550719,16.5930056829265,0.0,8.860465347333998,167.54814835979485,9.107452934626927e+152,10.949994522036706,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,0,1,0,0,2,8.779097164760666,19.19519664317578,3.228209597656655,6.179021079554276,10.082417151481703,368.8293079302158,30.89273541948691,14.546521782841316,0.0,8.935372782795158,142.67852534689888,5.834157507322831e+152,10.151378025849882,-8.998690238042157,1,1.0,5,5.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,2,0,1,10.694685563482631,22.418960668373344,10.93438282053188,10.803982863595337,9.985968196795898,551.9674275471093,32.73954251428715,15.675061825934332,2.0885606804444135,9.34027695448915,155.09376089813608,1.8134318855029345e+152,9.544097643956135,-8.998690238042157,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,2,0,0,2,0,9.388534651629287,19.072174475558555,7.377897408352264,7.471726493340256,14.057126830649418,322.3566131024781,31.045950701840614,18.782347067027533,0.0,10.761938749580127,155.09376089813608,6.87783777764605e+152,8.42150881666921,-8.998690238042157,1,1.0,5,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,3,0,0,11.328319009915036,18.699293630694505,8.882974638384912,4.050607311172785,9.243156984627781,321.66032581124165,31.174774793547932,11.515926945952154,-7.132390528472842,9.195796513277761,155.09376089813608,8.692075404612098e+152,4.22746153093915,-8.998690238042157,5,5.0,5,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
